price_sold,city_sold,state_sold,zip_code,bds,ba,sqft,broker_name,month_sold,year_sold
"$232,600",Jacksonville,fl,32234,3 ,2 ,"1,406 ",,10,2107
"$495,000",Jacksonville,fl,32081,3 ,2 ,"1,832 ",,11,2021
"$473,500",Jacksonville,fl,32256,4 ,4 ,"2,360 ",,11,2021
"$343,000",Jacksonville,fl,32257,3 ,2 ,"1,728 ",,11,2021
"$300,000",Jacksonville,fl,32221,4 ,2 ,"1,952 ",,11,2021
"$300,000",Jacksonville,fl,32206,4 ,3 ,"2,003 ",,11,2021
"$437,987",Jacksonville,fl,32256,3 ,3 ,"2,279 ",,11,2021
"$132,500",Jacksonville,fl,32217,3 ,2 ,"1,430 ",,11,2021
"$100,000",Jacksonville,fl,32209,3 ,2 ,"1,106 ",,11,2021
"$145,000",Miami,fl,33150,0,0,"5,850 ",KELLER WILLIAMS EAGLE REALTY,11,2021
"$599,000",Miami,fl,33131,2 ,2 ,"1,120 ",ENVIROTEK REALTY,11,2021
"$250,000",Miami,fl,33156,0,0,816 ,MIAMI NEW REALTY,11,2021
"$700,000",Miami,fl,33131,2 ,2 ,"1,168 ","THE WORLD REALTY, INC",11,2021
$8.75M,Miami,fl,33156,7 ,8 ,"8,597 ",MITCHELL INTERNATIONAL RLTY,11,2021
"$480,000",Miami,fl,33144,3 ,2 ,"1,612 ",KELLER WILLIAMS REALTY SW,11,2021
"$610,000",Miami,fl,33127,-- ,-- ,"2,010 ",THE KEYES COMPANY,11,2021
"$350,000",Miami,fl,33132,2 ,2 ,"1,041 ","EXPRESS REAL ESTATE OF MIAMI, INC",10,2021
"$450,000",Miami,fl,33137,2 ,2 ,835 ,"MIAMI WAVE REALTY, LLC",10,2021
"$555,000",Tampa,fl,33609,3 ,2 ,"1,448 ",SMITH & ASSOCIATES REAL ESTATE,11,2021
$1.20M,Tampa,fl,33629,2 ,2 ,"1,476 ",KELLER WILLIAMS SOUTH TAMPA,11,2021
"$145,000",Tampa,fl,33647,0,0,732 ,"MAVEN ESTATES, LLC",11,2021
$1.88M,Tampa,fl,33634,3 ,4 ,"4,176 ",STELLAR NON-MEMBER OFFICE,11,2021
$1.24M,Tampa,fl,33609,4 ,3 ,"2,530 ",SMITH & ASSOCIATES REAL ESTATE,11,2021
"$430,000",Tampa,fl,33647,3 ,2 ,"2,159 ",FLORIDA EXECUTIVE REALTY,11,2021
"$146,000",Tampa,fl,33617,2 ,2 ,879 ,KELLER WILLIAMS SOUTH TAMPA,11,2021
"$199,040",Tampa,fl,33647,3 ,2 ,"1,336 ",,10,2021
"$434,800",Tampa,fl,33647,6 ,4 ,"2,742 ",STELLAR NON-MEMBER OFFICE,10,2021
"$340,000",Orlando,fl,32828,3 ,3 ,"1,846 ",RE/MAX 200 REALTY,11,2021
"$585,000",Orlando,fl,32827,3 ,2 ,"2,293 ",MAINFRAME REAL ESTATE,11,2021
"$435,000",Orlando,fl,32832,4 ,4 ,"2,476 ",MAINFRAME REAL ESTATE,11,2021
"$540,000",Orlando,fl,32819,4 ,3 ,"2,753 ",REAL LIVING R E SOLUTIONS,11,2021
"$440,000",Orlando,fl,32828,4 ,3 ,"2,328 ",THE WILKINS WAY LLC,11,2021
"$435,500",Orlando,fl,32817,4 ,2 ,"1,940 ",,11,2021
"$120,000",Orlando,fl,32832,0,0,0,"VENTURE I PROPERTIES, INC.",11,2021
"$328,000",Orlando,fl,32803,3 ,3 ,"1,468 ",COLDWELL BANKER REALTY,11,2021
"$310,000",Orlando,fl,32828,3 ,2 ,"1,568 ",Z HOUSE REALTY GROUP,11,2021
"$208,000",Hialeah,fl,33012,3 ,2 ,"1,309 ",ROBERT SLACK LLC,10,2021
"$270,000",Hialeah,fl,33010,3 ,2 ,"1,053 ",FORTUNE INTERNATIONAL REALTY,10,2021
"$285,000",Hialeah,fl,33012,3 ,2 ,"1,264 ",ONEPATH REALTY LLC,10,2021
"$158,000",Hialeah,fl,33012,0,0,660 ,MIAMI HOME BROKERS REALTY,10,2021
"$320,000",Hialeah,fl,33010,3 ,3 ,"1,240 ","AHMANTERI GROUP, LLC.",10,2021
"$358,500",Hialeah,fl,33018,3 ,2 ,"1,285 ",FLORIDA REALTY OF MIAMI CORP,10,2021
"$435,000",Hialeah,fl,33012,3 ,2 ,"1,340 ","ONYX REALTY PROPERTIES, LLC.",10,2021
"$390,000",Hialeah,fl,33010,4 ,2 ,"1,587 ",,10,2021
"$430,000",Hialeah,fl,33018,3 ,3 ,"1,650 ",REALTY ONE GROUP EVOLUTION,10,2021
"$250,000",Tallahassee,fl,32311,3 ,2 ,"1,571 ",XCELLENCE REALTY,11,2021
"$105,000",Tallahassee,fl,32303,2 ,2 ,984 ,COLDWELL BANKER HARTUNG,11,2021
"$354,980",Tallahassee,fl,32308,3 ,2 ,"1,569 ","THE ZINS COMPANY, LLC",11,2021
"$112,000",Tallahassee,fl,32312,2 ,1 ,940 ,CAPITAL CITY REAL ESTATE GROUP,11,2021
"$229,000",Tallahassee,fl,32303,3 ,2 ,"1,280 ",BEVIS REALTY,11,2021
"$133,500",Tallahassee,fl,32312,0,0,0,COBB REALTY & INVESTMENT COMPA,11,2021
"$130,000",Tallahassee,fl,32310,3 ,2 ,"1,515 ",KELLER WILLIAMS TOWN & COUNTRY,11,2021
"$340,000",Tallahassee,fl,32308,3 ,2 ,"1,633 ","COTTON & COMPANY REAL ESTATE,",11,2021
"$210,000",Tallahassee,fl,32311,3 ,2 ,"1,224 ","KELLY & KELLY PROPERTIES, INC",11,2021
"$550,000",Hollywood,fl,33020,3 ,2 ,"1,320 ","ELITA REALTY, INC.",11,2021
$1.52M,Hollywood,fl,33019,2 ,3 ,"2,308 ",FGI REALTY,11,2021
"$290,000",Hollywood,fl,33019,0,0,980 ,LEVCO REAL ESTATE GROUP LLC,10,2021
"$290,000",Hollywood,fl,33019,0,0,847 ,"L M G REALTY, INC.",10,2021
"$280,000",Hollywood,fl,33020,3 ,1 ,"1,375 ",OPEN TO CLOSE REALTY,10,2021
"$697,000",Hollywood,fl,33021,4 ,2 ,"2,134 ",HAMPTON INTERNATIONAL REALTY,10,2021
"$405,000",Hollywood,fl,33020,3 ,2 ,"1,298 ",UNITED REALTY GROUP INC,10,2021
"$518,000",Hollywood,fl,33019,2 ,2 ,"1,176 ",OCEAN AVE REAL ESTATE LLC,10,2021
"$450,000",Hollywood,fl,33019,3 ,3 ,"1,604 ",PROPERTY QUEST,10,2021
"$340,000",Gainesville,fl,32607,3 ,2 ,"2,448 ",,11,2021
"$257,000",Gainesville,fl,32607,3 ,2 ,"1,404 ",WATSON REALTY-TIOGA,11,2021
"$235,000",Gainesville,fl,32607,3 ,4 ,"1,736 ",KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,11,2021
"$374,278",Gainesville,fl,32608,4 ,2 ,"2,112 ",RABELL REALTY GROUP LLC,10,2021
"$135,000",Gainesville,fl,32608,3 ,2 ,"1,152 ",KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,10,2021
"$320,000",Gainesville,fl,32609,3 ,2 ,"2,020 ",BHHS FLORIDA REALTY,10,2021
"$202,500",Gainesville,fl,32605,3 ,2 ,"1,522 ",COLDWELL BANKER MM PARRISH,10,2021
"$162,500",Gainesville,fl,32653,2 ,2 ,960 ,DAWN REALTY,10,2021
"$658,300",Gainesville,fl,32607,4 ,3 ,"2,956 ",COLDWELL BANKER MM PARRISH,10,2021
"$442,500",Miramar,fl,33027,3 ,3 ,"1,650 ",COLDWELL BANKER REALTY,11,2021
"$420,000",Miramar,fl,33023,3 ,2 ,"1,837 ",KELLER WILLIAMS REALTY JUPITER,10,2021
"$928,000",Miramar,fl,33029,5 ,4 ,"3,707 ",NEALE REAL ESTATE COMPANY,10,2021
"$300,000",Miramar,fl,33027,2 ,2 ,"1,068 ",LONDON FOSTER REALTY,10,2021
"$442,400",Miramar,fl,33023,3 ,2 ,"1,552 ",,10,2021
"$655,000",Miramar,fl,33029,4 ,3 ,"2,657 ",CACOPHONY GROUP LLC,10,2021
"$617,000",Miramar,fl,33029,4 ,3 ,"2,481 ",KELLER WILLIAMS EAGLE REALTY,10,2021
"$500,500",Miramar,fl,33025,3 ,2 ,"1,967 ",ABUNDANT HOMES REALTY AND INVESTMENTS LLC,10,2021
"$395,000",Miramar,fl,33023,3 ,2 ,"1,611 ",BEACHFRONT REALTY INC,10,2021
"$659,900",Clearwater,fl,33761,4 ,3 ,"2,866 ",LOWE AND SONS INC.,11,2021
"$180,000",Clearwater,fl,33765,2 ,2 ,"1,056 ","COAST TO COAST REAL ESTATE,INC",11,2021
"$76,000",Clearwater,fl,33762,0,0,0,BEYCOME OF FLORIDA LLC,11,2021
"$87,000",Clearwater,fl,33764,2 ,2 ,932 ,PITTA AND ASSOC INC,11,2021
"$467,000",Clearwater,fl,33763,4 ,2 ,"2,748 ",STONEBRIDGE REAL ESTATE CO,11,2021
"$160,000",Clearwater,fl,33763,2 ,2 ,"1,400 ",TOM TUCKER REALTY,11,2021
"$398,000",Clearwater,fl,33764,3 ,3 ,"1,853 ",RIZZO & ASSOCIATES INC,10,2021
$2.54M,Clearwater,fl,33767,3 ,4 ,"3,966 ",KELLER WILLIAMS REALTY,10,2021
"$70,000",Clearwater,fl,33764,0,0,-- ,CHARLES RUTENBERG REALTY INC,10,2021
"$346,500",Brandon,fl,33510,4 ,2 ,"2,115 ",54 REALTY LLC,10,2021
"$351,783",Brandon,fl,33511,4 ,3 ,"2,332 ",STELLAR NON-MEMBER OFFICE,10,2021
"$415,000",Brandon,fl,33510,4 ,3 ,"2,535 ",MARK SPAIN REAL ESTATE,10,2021
"$540,000",Brandon,fl,33510,3 ,3 ,"2,384 ",DALTON WADE INC,10,2021
"$351,000",Brandon,fl,33511,4 ,2 ,"2,169 ",FUTURE HOME REALTY INC,10,2021
"$698,500",Brandon,fl,33511,5 ,3 ,"3,100 ",PEOPLE'S CHOICE REALTY SVC LLC,10,2021
"$220,000",Brandon,fl,33511,3 ,2 ,"1,646 ",ALIGN RIGHT REALTY CLEARWATER,10,2021
"$346,000",Brandon,fl,33511,4 ,3 ,"1,821 ",SIGNATURE REALTY ASSOCIATES,10,2021
"$370,000",Brandon,fl,33510,3 ,2 ,"1,615 ",EXP REALTY LLC,10,2021
"$183,000",Lakeland,fl,33801,3 ,2 ,"1,097 ",REMAX PARAMOUNT PROPERTIES,11,2021
"$615,000",Lakeland,fl,33803,-- ,-- ,"2,898 ",GATOR REALTY OF POLK,11,2021
"$335,000",Lakeland,fl,33801,3 ,1 ,"1,254 ","SAGE REALTY FLORIDA, INC",11,2021
"$359,900",Lakeland,fl,33811,5 ,3 ,"2,696 ",,10,2021
"$390,000",Lakeland,fl,33812,3 ,2 ,"2,126 ","XCELLENCE REALTY, INC",10,2021
"$387,000",Lakeland,fl,33811,5 ,3 ,"2,601 ",LOKATION,10,2021
"$389,900",Lakeland,fl,33812,4 ,2 ,"2,205 ",KBL REALTY,10,2021
"$365,000",Lakeland,fl,33801,2 ,1 ,"1,404 ",REMAX EXPERTS,10,2021
"$330,000",Lakeland,fl,33803,5 ,4 ,"2,760 ",PICKARD & PICKARD INC,10,2021
"$324,295",Riverview,fl,33578,4 ,3 ,"1,870 ",LENNAR REALTY,11,2021
"$432,100",Riverview,fl,33578,4 ,3 ,"2,829 ",,11,2021
"$255,000",Riverview,fl,33578,3 ,3 ,"1,400 ",SMYTHE & ASSOCIATES REALTY LLC,11,2021
"$375,720",Riverview,fl,33579,4 ,3 ,"2,584 ",LENNAR REALTY,11,2021
"$235,000",Riverview,fl,33579,3 ,2 ,"1,206 ",BAY VISTA REALTY & INVESTMENTS,11,2021
"$246,000",Riverview,fl,33578,3 ,3 ,"1,400 ",KELLER WILLIAMS REALTY,11,2021
"$265,000",Riverview,fl,33578,3 ,3 ,"1,576 ",SIGNATURE REALTY ASSOCIATES,11,2021
"$440,000",Riverview,fl,33579,5 ,3 ,"3,616 ",MARK SPAIN REAL ESTATE,11,2021
"$377,500",Riverview,fl,33578,3 ,2 ,"2,062 ",KELLER WILLIAMS  SOUTH SHORE,11,2021
$1.18M,Davie,fl,33325,4 ,4 ,"3,422 ",COMPASS ROADS REALTY INC,11,2021
"$292,000",Davie,fl,33324,2 ,3 ,"1,205 ",FLATFEE.COM,11,2021
"$132,000",Davie,fl,33324,0,0,875 ,PARTNERSHIP REALTY INC.,11,2021
"$275,000",Davie,fl,33324,2 ,2 ,"1,276 ","PRINCETON REALTY SERVICES, INC",11,2021
"$442,600",Davie,fl,33325,3 ,2 ,"2,228 ",,10,2021
"$351,000",Davie,fl,33324,3 ,3 ,"1,628 ",KELLER WILLIAMS REALTY SW,10,2021
$1.25M,Davie,fl,33330,4 ,4 ,"4,286 ",THE AGENCY REAL ESTATE FIRM LLC,10,2021
$3.51M,Davie,fl,33330,6 ,10 ,"9,048 ","COMPASS FLORIDA, LLC",10,2021
$1.29M,Davie,fl,33328,5 ,4 ,"3,372 ",RE/MAX POWERPRO REALTY,10,2021
"$120,000",Sunrise,fl,33351,0,0,800 ,GONZALEZ PELLA REAL ESTATE GROUP,11,2021
"$525,000",Sunrise,fl,33351,4 ,2 ,"1,857 ",KELLER WILLIAMS REALTY  CS,11,2021
"$107,000",Sunrise,fl,33322,2 ,2 ,850 ,OASIS HOMES REALTY LLC,11,2021
"$75,000",Sunrise,fl,33322,0,0,640 ,ACE REALTY & INVESTMENT,11,2021
"$265,036",Sunrise,fl,33322,2 ,2 ,"1,000 ",,10,2021
"$299,900",Sunrise,fl,33322,2 ,2 ,"1,047 ",KELLER WILLIAMS REALTY NAPLES,10,2021
"$500,000",Sunrise,fl,33326,3 ,2 ,"1,804 ",BERKSHIRE HATHAWAY HOMESERVICES FLORIDA REALTY,10,2021
"$260,000",Sunrise,fl,33322,2 ,2 ,"1,949 ",PRIORITY ONE REALTY INC,10,2021
"$375,000",Sunrise,fl,33322,3 ,2 ,"1,433 ",NEXTUP LUXURY REALTY,10,2021
"$175,325",Deltona,fl,32738,3 ,2 ,"1,114 ",RESIHOME LLC,11,2021
"$215,000",Deltona,fl,32725,2 ,2 ,"1,324 ",WEICHERT REALTORS HALLMARK PROPERTIES,11,2021
"$165,000",Deltona,fl,32738,2 ,1 ,896 ,CHARLES RUTENBERG REALTY ORLANDO,10,2021
"$245,000",Deltona,fl,32738,3 ,2 ,"1,129 ",MEP REALTY INVESTMENTS LLC,10,2021
"$203,000",Deltona,fl,32725,4 ,1 ,"1,239 ",OPENDOOR BROKERAGE LLC,10,2021
"$155,600",Deltona,fl,32725,0,0,"1,011 ",KELLER WILLIAMS ADVANTAGE III,10,2021
"$134,500",Deltona,fl,32725,2 ,2 ,897 ,FLORIDA REALTY INVESTMENTS,10,2021
"$499,900",Deltona,fl,32738,3 ,2 ,"1,600 ",CHARLES RUTENBERG REALTY ORLANDO,10,2021
"$225,000",Deltona,fl,32725,3 ,2 ,"1,245 ",HOME WISE REALTY GROUP INC,10,2021
"$340,000",Alafaya,fl,32828,3 ,3 ,"1,846 ",RE/MAX 200 REALTY,11,2021
"$310,000",Alafaya,fl,32828,3 ,2 ,"1,568 ",Z HOUSE REALTY GROUP,11,2021
"$440,000",Alafaya,fl,32828,4 ,3 ,"2,328 ",THE WILKINS WAY LLC,11,2021
"$289,000",Alafaya,fl,32828,3 ,2 ,"1,502 ",EXP REALTY LLC,11,2021
"$350,000",Alafaya,fl,32828,3 ,3 ,"1,357 ",COLDWELL BANKER REALTY,10,2021
"$520,000",Alafaya,fl,32828,5 ,3 ,"2,611 ",THE WILKINS WAY LLC,10,2021
"$550,000",Alafaya,fl,32828,4 ,4 ,"2,641 ",KELLER WILLIAMS ADVANTAGE 2 REALTY,10,2021
"$561,000",Alafaya,fl,32828,4 ,3 ,"3,050 ",Z HOUSE REALTY GROUP,10,2021
"$420,000",Alafaya,fl,32828,6 ,4 ,"3,491 ",REALTY HUB,10,2021
"$180,000",Plantation,fl,33317,2 ,2 ,"1,260 ",LOKATION,11,2021
"$640,000",Plantation,fl,33317,4 ,2 ,"2,439 ",CHARLES RUTENBERG REALTY FORT LAUDERDALE,11,2021
"$400,000",Plantation,fl,33324,3 ,3 ,"1,516 ",HOMECOIN.COM,11,2021
"$507,000",Plantation,fl,33322,3 ,2.5 ,"2,367 ",,10,2021
"$335,000",Plantation,fl,33324,3 ,3 ,"2,175 ",SKYE LOUIS REALTY INC,10,2021
"$245,000",Plantation,fl,33324,2 ,2 ,-- ,BEACHFRONT REALTY INC,10,2021
$1.18M,Plantation,fl,33324,4 ,5 ,"3,386 ","COMPASS FLORIDA, LLC.",10,2021
"$275,000",Plantation,fl,33324,2 ,2 ,"1,271 ",POWELL REALTY OF SOUTH FLORIDA,10,2021
"$629,000",Plantation,fl,33324,4 ,2 ,"2,206 ",OYLER & ROBINSON REAL ESTATE P,10,2021
"$436,000",Melbourne,fl,32940,3 ,2 ,"2,176 ",,11,2021
"$199,000",Melbourne,fl,32903,0,0,"9,583 ",,11,2021
"$410,000",Melbourne,fl,32940,3 ,2 ,"1,264 ",,11,2021
"$371,000",Melbourne,fl,32940,3 ,2 ,"1,924 ",,11,2021
"$290,000",Melbourne,fl,32934,3 ,2 ,"1,815 ",,11,2021
"$205,000",Melbourne,fl,32901,3 ,2 ,"1,575 ",,11,2021
"$475,000",Melbourne,fl,32903,3 ,2 ,"2,066 ",,11,2021
"$850,000",Melbourne,fl,32940,5 ,5 ,"3,607 ",,11,2021
"$185,000",Melbourne,fl,32901,3 ,1 ,988 ,,10,2021
"$227,000",Largo,fl,33771,2 ,2 ,894 ,CHARLES RUTENBERG REALTY INC,11,2021
"$450,000",Largo,fl,33778,3 ,2 ,"1,540 ",CAPSTONE REALTY & ASSOCIATES,11,2021
"$143,000",Largo,fl,33764,3 ,2 ,"1,152 ",KELLER WILLIAMS REALTY,11,2021
"$350,000",Largo,fl,33771,4 ,2 ,"1,602 ",OPENDOOR BROKERAGE LLC,11,2021
"$540,000",Largo,fl,33773,3 ,2 ,"2,002 ",REALTY EXCELLENCE ADAMO & ASSO,10,2021
"$191,000",Largo,fl,33773,3 ,2 ,"1,155 ",COLDWELL BANKER RESIDENTIAL,10,2021
"$315,000",Largo,fl,33770,3 ,2 ,"1,208 ",CHARLES RUTENBERG REALTY INC,10,2021
"$231,000",Largo,fl,33771,3 ,2 ,"1,220 ",KELLER WILLIAMS ST PETE REALTY,10,2021
"$160,000",Largo,fl,33771,2 ,2 ,"1,048 ",KELLER WILLIAMS SOUTH TAMPA,10,2021
"$485,000",Homestead,fl,33033,5 ,3 ,"2,556 ",FLORIDA REALTY OF MIAMI CORP,11,2021
"$80,000",Homestead,fl,33034,3 ,2 ,"1,100 ",EQUITABLE COMPANY REALTORS,11,2021
"$257,155",Homestead,fl,33033,3 ,3 ,"1,583 ",,10,2021
"$170,000",Homestead,fl,33035,3 ,2 ,"1,166 ",JOSLY REALTY,10,2021
"$340,000",Homestead,fl,33035,4 ,3 ,"1,952 ",KELLER WILLIAMS REALTY,10,2021
"$575,000",Homestead,fl,33030,3 ,2 ,"1,716 ","MDZ REALTY, LLC.",10,2021
"$170,000",Homestead,fl,33035,3 ,2 ,"1,076 ",JOSLY REALTY,10,2021
"$170,000",Homestead,fl,33035,3 ,2 ,"1,182 ",JOSLY REALTY,10,2021
"$170,000",Homestead,fl,33035,3 ,2 ,"1,076 ",JOSLY REALTY,10,2021
"$250,000",Kendall,fl,33156,0,0,816 ,MIAMI NEW REALTY,11,2021
"$615,000",Kendall,fl,33176,3 ,2 ,"1,716 ",REAL ESTATE SALES FORCE,10,2021
"$225,000",Kendall,fl,33176,2 ,1 ,997 ,BHHS EWM REALTY,10,2021
"$632,000",Kendall,fl,33176,4 ,2 ,"2,121 ",XCELLENCE REALTY INC,10,2021
"$379,000",Kendall,fl,33176,2 ,2 ,974 ,MOSS & COMPANY REALTY INC,10,2021
"$330,000",Kendall,fl,33176,3 ,2 ,"1,170 ","LIFESTYLE DREAMS REALTY, INC",10,2021
"$720,000",Kendall,fl,33176,3 ,2 ,-- ,FORTUNE INTERNATIONAL REALTY,10,2021
"$890,000",Kendall,fl,33176,5 ,3 ,"2,973 ",LUXE PROPERTIES,10,2021
"$723,000",Kendall,fl,33176,3 ,2 ,"1,484 ",BHHS EWM REALTY,10,2021
"$241,000",Kissimmee,fl,34744,3 ,2 ,"1,113 ",1ST CLASS REAL -T- TREATMENT,11,2021
"$315,000",Kissimmee,fl,34758,3 ,2 ,"1,607 ",SHORESTONE PROPERTY GROUP,11,2021
"$225,000",Kissimmee,fl,34741,4 ,3 ,"1,470 ","LA ROSA REALTY, LLC",11,2021
"$329,343",Kissimmee,fl,34758,3 ,2 ,"2,116 ",,10,2021
"$340,000",Kissimmee,fl,34744,4 ,2 ,"1,784 ",LA ROSA REALTY THE ELITE LLC,10,2021
"$350,000",Kissimmee,fl,34744,5 ,4 ,"2,875 ",GODWIN REALTY GROUP,10,2021
"$532,500",Kissimmee,fl,34744,4 ,3 ,"3,260 ",HOME WISE REALTY GROUP INC,10,2021
"$280,000",Kissimmee,fl,34744,3 ,2 ,"1,682 ",KELLER WILLIAMS ADVANTAGE III,10,2021
"$175,000",Kissimmee,fl,34746,3 ,2 ,"1,220 ",UNITED REALTY GROUP INC,10,2021
"$395,000",Atlanta,ga,30318,3 ,4 ,"1,716 ",,10,2021
"$291,929",Atlanta,ga,30312,0,0,"1,044 ",,10,2021
"$448,659",Atlanta,ga,30310,5 ,3 ,"2,219 ",,10,2021
"$379,396",Atlanta,ga,30331,4 ,4 ,"2,558 ",,10,2021
"$370,000",Atlanta,ga,30310,4 ,2 ,"1,717 ","MLS ID #6942135, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
"$440,000",Atlanta,ga,30305,2 ,2 ,"1,371 ","MLS ID #6896773, CENTURY 21 RESULTS",10,2021
"$441,000",Atlanta,ga,30311,5 ,3 ,"1,925 ","MLS ID #6951226, EXP REALTY, LLC.",10,2021
"$202,100",Atlanta,ga,30311,3 ,2.5 ,"1,742 ",,10,2021
"$193,000",Atlanta,ga,30318,3 ,1 ,"1,152 ","MLS ID #6895017, EXP REALTY, LLC.",10,2021
"$152,000",Columbus,ga,31904,3 ,2 ,"1,334 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",11,2021
"$175,000",Columbus,ga,31909,3 ,2 ,"1,400 ",KELLER WILLIAMS REALTY RIVER CITIES,11,2021
"$129,000",Columbus,ga,31904,3 ,2 ,"2,115 ",KELLER WILLIAMS REALTY RIVER CITIES,11,2021
"$154,000",Columbus,ga,31904,2 ,2 ,"1,379 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",11,2021
"$349,900",Columbus,ga,31901,4 ,3 ,"2,665 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",11,2021
"$129,900",Columbus,ga,31909,3 ,2 ,"1,248 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",11,2021
"$131,000",Columbus,ga,31904,3 ,2 ,"1,214 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",10,2021
"$550,000",Columbus,ga,31904,5 ,4 ,"5,006 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",10,2021
"$153,000",Columbus,ga,31904,3 ,2 ,"1,452 ","COLDWELL BANKER / KENNON, PARKER, DUNCAN & DAVIS",10,2021
"$395,595",Savannah,ga,31410,3 ,2 ,"1,891 ",ERA SOUTHEAST COASTAL,11,2021
"$699,900",Savannah,ga,31405,5 ,4 ,"4,243 ",SOUTHBRIDGE REALTY,11,2021
"$188,000",Savannah,ga,31410,2 ,2 ,"1,116 ",REALTY ONE GROUP INCLUSION,11,2021
"$310,000",Savannah,ga,31405,2 ,2 ,"1,276 ","KELLER WILLIAMS REALTY COASTAL AREA PARTNERS,LLC",11,2021
"$123,000",Savannah,ga,31401,3 ,1 ,851 ,"KELLER WILLIAMS REALTY COASTAL AREA PARTNERS,LLC",11,2021
"$309,501",Savannah,ga,31407,5 ,5 ,"3,578 ",MUNGO HOMES REALTY LLC,10,2021
"$186,000",Savannah,ga,31419,3 ,2 ,"1,428 ",WEICHERT REALTORS STANFORD & COMPANY,10,2021
"$229,000",Savannah,ga,31419,3 ,3 ,"1,779 ","KELLER WILLIAMS REALTY COASTAL AREA PARTNERS,LLC",10,2021
"$330,945",Savannah,ga,31419,3 ,4 ,"2,373 ","LANDMARK 24 REALTY, INC",10,2021
$2.18M,Roswell,ga,30075,6 ,8 ,"9,756 ","MLS ID #6943506, HARRY NORMAN REALTORS",10,2021
"$475,000",Roswell,ga,30075,4 ,3 ,"2,347 ","MLS ID #6947562, ATLANTA COMMUNITIES",10,2021
"$410,010",Roswell,ga,30075,2 ,2.5 ,"2,066 ",,10,2021
"$530,000",Roswell,ga,30075,5 ,5 ,"3,782 ","MLS ID #6950238, KELLER WILLIAMS RLTY CONSULTANTS",10,2021
"$484,000",Roswell,ga,30076,4 ,3 ,"2,484 ","MLS ID #6926308, ZILLOW HOMES, INC.",10,2021
"$729,900",Roswell,ga,30075,4 ,5 ,"5,382 ","MLS ID #6951113, EXP REALTY, LLC.",10,2021
"$425,000",Roswell,ga,30075,3 ,2 ,"1,717 ","MLS ID #6950079, KELLER WILLIAMS REALTY PARTNERS",10,2021
"$302,500",Roswell,ga,30076,4 ,4 ,"1,872 ","MLS ID #6937261, ALL ATLANTA PROPERTIES",10,2021
"$805,000",Roswell,ga,30075,5 ,5 ,"5,936 ","MLS ID #6946090, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
"$245,000",Albany,ga,31701,3 ,2 ,"1,878 ",,10,2021
"$200,000",Albany,ga,31701,8 ,4 ,"4,432 ",,10,2021
"$89,900",Albany,ga,31707,2 ,2 ,"1,192 ",,10,2021
"$250,000",Albany,ga,31707,4 ,3 ,"2,525 ",,10,2021
"$339,900",Albany,ga,31707,4 ,3 ,"2,166 ",,10,2021
"$390,000",Albany,ga,31721,4 ,4 ,"3,300 ",,10,2021
"$33,100",Albany,ga,31705,3 ,1 ,792 ,,10,2021
"$189,900",Albany,ga,31721,3 ,2 ,"1,778 ",,10,2021
"$229,900",Albany,ga,31721,3 ,2 ,"1,992 ",,10,2021
"$464,897",Marietta,ga,30062,5 ,4 ,"3,440 ",,11,2021
"$655,000",Marietta,ga,30064,5 ,4 ,"5,263 ","MLS ID #6937999, ATLANTA COMMUNITIES",10,2021
"$473,000",Marietta,ga,30064,4 ,3 ,"2,260 ","MLS ID #6954525, ANSLEY  REAL ESTATE",10,2021
"$469,900",Marietta,ga,30339,2 ,2 ,"1,388 ","MLS ID #6909391, ATLANTA COMMUNITIES",10,2021
"$460,000",Marietta,ga,30066,5 ,4 ,"2,450 ","MLS ID #6951600, KELLER WILLIAMS RLTY, FIRST ATLANTA",10,2021
"$245,000",Marietta,ga,30008,3 ,2 ,"1,520 ","MLS ID #6950201, APPEAL PROPERTY GROUP",10,2021
"$225,000",Marietta,ga,30339,0,0,"1,051 ","MLS ID #6918883, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
"$275,000",Marietta,ga,30060,3 ,2 ,-- ,"MLS ID #6948818, EXP REALTY, LLC.",10,2021
"$350,000",Marietta,ga,30068,2 ,4 ,"1,573 ","MLS ID #6955550, DORSEY ALSTON REALTORS",10,2021
"$645,000",Smyrna,ga,30082,6 ,5 ,"4,689 ","MLS ID #6954411, ADVANCE EQUITY GROUP, INC.",10,2021
"$310,000",Smyrna,ga,30080,3 ,1 ,964 ,"MLS ID #6949694, ATLANTA COMMUNITIES",10,2021
